name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cupertino,2024-08-05,72.3,60.3,65.4,72.3,60.3,65.4,56.5,73.8,0,0,0,,0,0,18.3,13.7,337.2,1014.5,61,9.6,274.8,23.7,9,10,2024-08-05T06:16:35,2024-08-05T20:11:04,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-06,88.7,59.6,70.9,86.1,59.6,70.5,55.4,61.8,0,0,0,,0,0,16.1,11.9,334.7,1013.9,19.5,9,299.1,25.7,9,10,2024-08-06T06:17:25,2024-08-06T20:10:00,0.08,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-07,87.4,63.3,71.9,86.1,63.3,71.8,57.3,62.4,0,0,0,,0,0,17.2,13.9,327.1,1013.4,12.2,8.9,292.5,25.3,9,10,2024-08-07T06:18:15,2024-08-07T20:08:54,0.11,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-08,74.4,60.9,66.3,74.4,60.9,66.3,57.7,74.7,0,0,0,,0,0,13.9,13.3,334.2,1013.8,37.7,9.4,293.7,25.3,9,10,2024-08-08T06:19:06,2024-08-08T20:07:47,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-09,77.8,60.4,66.2,77.8,60.4,66.2,57.2,74.2,0,0,0,,0,0,21.9,13.5,335.9,1013.7,46.2,9.7,285.8,24.6,9,10,2024-08-09T06:19:56,2024-08-09T20:06:38,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-10,79.2,59.7,68.2,79.2,59.7,68.2,57,69.2,0,0,0,,0,0,13.9,12.2,332.9,1014.1,43,9.8,288.8,25,9,10,2024-08-10T06:20:47,2024-08-10T20:05:29,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-11,73.3,60,65.6,73.3,60,65.6,57,74.5,0,0,0,,0,0,20.8,14.3,330.6,1014.6,45.6,9.9,248.7,21.4,10,10,2024-08-11T06:21:37,2024-08-11T20:04:18,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-12,77.1,60.4,66.9,77.1,60.4,66.9,55.3,67.7,0,0,0,,0,0,24.2,17.3,335.4,1014.7,46.9,9.9,279.9,24.1,9,10,2024-08-12T06:22:28,2024-08-12T20:03:07,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-13,79.2,59.3,68.3,79.2,59.3,68.3,53.7,61.2,0,0,0,,0,0,19.7,14.3,336.8,1014.8,7.3,9.8,281.4,24.3,9,10,2024-08-13T06:23:18,2024-08-13T20:01:54,0.3,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-14,81,60.4,69.8,81.1,60.4,69.8,56.8,65.2,0,0,0,,0,0,20.8,18.2,340.5,1016.9,7.1,9.9,279.8,24.3,9,10,2024-08-14T06:24:09,2024-08-14T20:00:40,0.34,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-15,79.2,59.6,68.3,79.2,59.6,68.3,56.6,67.9,0,0,0,,0,0,24.2,17.1,339.9,1016.6,4.4,9.9,278.4,24.1,9,10,2024-08-15T06:24:59,2024-08-15T19:59:25,0.37,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-16,79.4,60,69.5,79.4,60,69.5,55.9,63.6,0,0,0,,0,0,23,18.7,340.8,1013.7,0,9.9,277.1,24.1,9,10,2024-08-16T06:25:50,2024-08-16T19:58:09,0.4,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-17,82.2,63.4,70.7,83,63.4,70.9,59.9,69.6,0,0,0,,0,0,28.8,16.5,323.2,1013.7,44.3,9.7,229.4,19.9,9,10,2024-08-17T06:26:40,2024-08-17T19:56:52,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-18,76.2,63,69.1,76.2,63,69.1,56.3,64.9,0,0,0,,0,0,26.4,17.9,327.9,1015.8,32.9,9.9,281.6,24.4,9,10,2024-08-18T06:27:31,2024-08-18T19:55:34,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-19,78.5,58.8,68.5,78.5,58.8,68.5,52.5,58.8,0,0,0,,0,0,24.2,18.3,341.9,1017.2,5.8,9.9,279.3,24,9,10,2024-08-19T06:28:21,2024-08-19T19:54:16,0.5,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-20,85.1,59.6,71,83.4,59.6,70.7,51.3,52,0,0,0,,0,0,27.7,20.8,336.5,1017.4,4.1,9.9,276.1,24,9,10,2024-08-20T06:29:11,2024-08-20T19:52:56,0.54,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-21,79.2,61.5,69.1,79.2,61.5,69.1,55.1,61.7,0,0,0,,0,0,27.7,19.3,336.1,1016.6,6.9,9.9,274.9,23.7,9,10,2024-08-21T06:30:02,2024-08-21T19:51:36,0.57,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-22,75.1,61.1,67.1,75.1,61.1,67.1,55.4,67,0,0,0,,0,0,25.3,12.6,307.5,1014.7,59.8,9.8,185.7,15.9,8,10,2024-08-22T06:30:52,2024-08-22T19:50:15,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-23,74.4,60.1,66.8,74.4,60.1,66.8,53.4,63.1,0,0,0,,0,0,18.3,14.8,335.5,1015.9,53.6,9.7,169.5,14.6,8,10,2024-08-23T06:31:42,2024-08-23T19:48:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-24,77.3,65,70,77.3,65,70,55.7,61.3,0.001,100,4.17,rain,0,0,25.3,17.1,341.7,1017.7,40.8,9.8,211.1,18.2,9,10,2024-08-24T06:32:32,2024-08-24T19:47:30,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-25,83.5,58.7,70.5,82.3,58.7,70.3,53.5,57.2,0,0,0,,0,0,25.7,18.4,327.1,1019,2.4,9.9,270.8,23.3,9,10,2024-08-25T06:33:22,2024-08-25T19:46:06,0.71,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-26,88.5,60.5,73.7,86.3,60.5,73.2,52.7,50.1,0,0,0,,0,0,11.4,14.8,338.5,1017.9,8,9.9,274.1,23.5,9,10,2024-08-26T06:34:12,2024-08-26T19:44:42,0.75,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-27,91.5,61.9,75.1,89.8,61.9,74.6,57,57.9,0,0,0,,0,0,12.8,14.2,327,1014.6,0,9.9,273.2,23.7,9,10,2024-08-27T06:35:02,2024-08-27T19:43:17,0.78,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-28,83.6,62,71.9,83.3,62,72,57.4,61.6,0,0,0,,0,0,18.3,14.5,325.6,1012.8,0,9.8,274.1,23.6,9,10,2024-08-28T06:35:52,2024-08-28T19:41:52,0.82,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-29,79.4,60,67.5,79.4,60,67.5,57.9,72.5,0,0,0,,0,0,12.8,15,344.4,1015.2,19.6,9.4,259.3,22.3,9,10,2024-08-29T06:36:41,2024-08-29T19:40:25,0.85,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-30,75.3,62,67.4,75.3,62,67.4,57.9,72.4,0,0,0,,0,0,21.9,13.3,335.5,1016.9,42.9,9.2,254.9,22.2,9,10,2024-08-30T06:37:31,2024-08-30T19:38:59,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-08-31,74,61.1,66.9,74,61.1,66.9,57.4,72.2,0,0,0,,0,0,18.3,14,331.9,1016.1,25.2,9.7,241.4,20.8,9,10,2024-08-31T06:38:20,2024-08-31T19:37:31,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-01,75.2,60.2,67.3,75.2,60.2,67.3,56.1,68.3,0,0,0,,0,0,21.9,15.6,334.1,1014.7,11.7,9.9,263.6,22.8,9,10,2024-09-01T06:39:10,2024-09-01T19:36:04,0.95,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-02,76.2,58.3,67.3,76.2,58.3,67.3,55.1,65.9,0,0,0,,0,0,25.3,17.9,336.8,1014.7,5.6,9.9,267,23.2,9,10,2024-09-02T06:39:59,2024-09-02T19:34:35,0,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-03,92.5,57.2,72.8,91.8,57.2,72.5,55.6,58.3,0,0,0,,0,0,17.2,12.8,331.8,1012.8,0,9.9,264.1,22.9,9,10,2024-09-03T06:40:49,2024-09-03T19:33:07,0.02,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-04,84.8,63.3,72.1,84.6,63.3,72,59.9,67.8,0,0,0,,0,0,17.2,12.1,333.6,1014.4,1.7,9.9,263,22.8,9,10,2024-09-04T06:41:38,2024-09-04T19:31:37,0.06,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-05,88,62.4,72.1,86.1,62.4,71.8,58.8,67.4,0,0,0,,0,0,12.8,10.3,323.2,1016.2,25.2,9,246.9,21.2,9,10,2024-09-05T06:42:28,2024-09-05T19:30:08,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-06,85.1,62.5,71.4,84.2,62.5,71.2,59,68.4,0,0,0,,0,0,12.8,10.4,331.1,1014.6,6.1,9.9,254.7,22,9,10,2024-09-06T06:43:17,2024-09-06T19:28:38,0.12,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-07,82.5,61.9,70.7,83.8,61.9,71,61.2,73.8,0,0,0,,0,0,12.8,12.8,318.4,1012.3,18.5,9.9,253.4,21.9,9,10,2024-09-07T06:44:06,2024-09-07T19:27:07,0.16,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,E3923,KHWD,72494523293"
cupertino,2024-09-08,88.6,60.9,72.2,88.4,60.9,72.3,60.2,69.5,0,0,0,,0,0,11.4,12.4,319.4,1011,8.9,9.7,248.7,21.6,8,10,2024-09-08T06:44:56,2024-09-08T19:25:37,0.19,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,E3923,KHWD,72494523293"
cupertino,2024-09-09,76.7,61.9,67.6,76.7,61.9,67.6,59.6,76.4,0,0,0,,0,0,18.3,13.9,333.2,1012.1,21.5,9.6,248.2,21.5,8,10,2024-09-09T06:45:45,2024-09-09T19:24:06,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-10,73.3,60.7,64.5,73.3,60.7,64.5,56.2,75,0,0,0,,0,0,25.3,16.6,342.3,1012.2,58.2,9.9,222.8,19.3,8,10,2024-09-10T06:46:34,2024-09-10T19:22:34,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-11,76.5,56.8,66.6,76.5,56.8,66.6,56.4,71,0,0,0,,0,0,25.1,19.5,346,1011.4,13.9,9.7,248.6,21.4,8,10,2024-09-11T06:47:24,2024-09-11T19:21:03,0.29,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-12,80.9,59.7,68.2,80.7,59.7,68.2,56.5,68.7,0,0,0,,0,0,22.6,15.6,331.4,1009.2,15.2,9.9,248.8,21.6,8,10,2024-09-12T06:48:13,2024-09-12T19:19:31,0.32,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-13,84.6,59.2,69.8,83.2,59.2,69.7,55.8,63.3,0,0,0,,0,0,17.2,12.6,320.7,1008.7,1.3,9.8,247.8,21.3,8,10,2024-09-13T06:49:02,2024-09-13T19:17:59,0.36,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-14,76.7,58.1,66.1,76.7,58.1,66.1,56.7,72.9,0,0,0,,0,0,17.2,13.8,346.6,1010.6,10.4,9.9,243.3,20.9,8,10,2024-09-14T06:49:52,2024-09-14T19:16:27,0.39,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-15,70.9,56.3,62.8,70.9,56.3,62.8,53.5,72.8,0,0,0,,0,0,33.3,13.5,266.4,1011.4,45.5,9.9,208.2,17.9,8,10,2024-09-15T06:50:41,2024-09-15T19:14:55,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-16,72.8,58.7,63.5,72.8,58.7,63.5,52.1,67.2,0,0,0,,0,0,28.9,11.5,286.2,1011.1,78.7,9.8,134.7,11.8,8,10,2024-09-16T06:51:31,2024-09-16T19:13:23,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-17,72.7,55.8,62.5,72.7,55.8,62.5,53.2,72.3,0,0,0,,0,0,13.9,15.5,331.9,1015.2,62.5,9.9,226.3,19.5,8,10,2024-09-17T06:52:20,2024-09-17T19:11:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-18,74.3,61.5,65.8,74.3,61.5,65.8,56.9,73.7,0,0,0,,0,0,22,15.4,337.1,1011.7,80.8,9.9,133.2,11.5,6,10,2024-09-18T06:53:10,2024-09-18T19:10:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-19,72.7,60.6,65.2,72.7,60.6,65.2,58.8,80.9,0,0,0,,0,0,17.2,12.9,331,1011.8,53.8,9.9,215.4,18.6,8,10,2024-09-19T06:54:00,2024-09-19T19:08:46,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-20,74,60,65,74,60,65,57.5,77.6,0,0,0,,0,0,11.4,11.5,338.5,1012.3,51.5,9.9,220.5,19,8,10,2024-09-20T06:54:50,2024-09-20T19:07:13,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-21,76.8,57.6,64.6,76.8,57.6,64.6,57.5,79.3,0,0,0,,0,0,17.2,13.8,302.3,1012.2,29.3,9.8,218.5,18.8,8,10,2024-09-21T06:55:40,2024-09-21T19:05:41,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-22,78.3,59.9,66.5,78.3,59.9,66.5,58.6,77.4,0,0,0,,0,0,11.4,9.2,330.3,1013.1,38.9,8.9,209.4,18.1,8,10,2024-09-22T06:56:30,2024-09-22T19:04:09,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72585093228,KSJC,74509023244,E3923,KHWD,72494523293,KNUQ"
cupertino,2024-09-23,91,58.1,73,90.6,58.1,72.8,58.6,65.1,0,0,0,,0,0,10.3,8.1,332.3,1010.4,15,9.8,227.8,19.6,8,10,2024-09-23T06:57:20,2024-09-23T19:02:36,0.69,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-24,87.1,63.8,73.4,86.3,63.8,73.3,57.7,60.2,0,0,0,,0,0,18.3,13.9,327.7,1008.2,4.1,9.8,225.9,19.4,8,10,2024-09-24T06:58:10,2024-09-24T19:01:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-25,73.5,60.4,65.4,73.5,60.4,65.4,57.5,76.8,0,0,0,,0,0,23,15,339.5,1010.5,35.8,9.9,216.8,18.6,8,10,2024-09-25T06:59:01,2024-09-25T18:59:33,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-26,77.3,60.1,66.6,77.3,60.1,66.6,57.9,74.7,0,0,0,,0,0,11.4,12.1,343.5,1012.3,46.9,9.9,225,19.4,8,10,2024-09-26T06:59:52,2024-09-26T18:58:01,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-27,89.6,57.9,72.6,88,57.9,72.3,57.5,63,0,0,0,,0,0,10.3,10.9,333.2,1010.5,2.1,9.9,230.2,20,8,10,2024-09-27T07:00:42,2024-09-27T18:56:29,0.83,Clear,Clear conditions throughout the day.,clear-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-28,75,60.9,67,75,60.9,67,57.2,71.4,0,0,0,,0,0,18.3,15,338.7,1010.6,18.7,9.8,219.8,18.9,8,10,2024-09-28T07:01:34,2024-09-28T18:54:58,0.86,Clear,Clear conditions throughout the day.,clear-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-29,75.4,61.4,66.3,75.4,61.4,66.3,57.3,73.8,0,0,0,,0,0,12.8,12.7,335.4,1013.6,43.7,9.8,220,19,8,10,2024-09-29T07:02:25,2024-09-29T18:53:27,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-09-30,90.4,57.5,72.5,87.6,57.5,71.9,54.4,58.6,0,0,0,,0,0,11.4,9.8,340,1012.3,7.4,9.5,222,19.2,8,10,2024-09-30T07:03:16,2024-09-30T18:51:56,0.93,Clear,Clear conditions throughout the day.,clear-day,"KSJC,E3923,KHWD,KNUQ"
cupertino,2024-10-01,96.6,62.6,78.8,93.3,62.6,77.6,50.4,41,0,0,0,,0,0,10.3,9.8,342.4,1013.1,7,9.8,215,18.6,8,10,2024-10-01T07:04:08,2024-10-01T18:50:26,0.97,Clear,Clear conditions throughout the day.,clear-day,"KSJC,E3923,KHWD,KNUQ"
