name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"bloomington, mn",2023-12-12,28.6,21.4,24.9,23.6,8.8,16,12.1,58.1,0,0,0,,0,0,26.4,16.2,281.1,1028.6,19.1,9.9,46.8,4,3,10,2023-12-12T07:41:36,2023-12-12T16:32:14,0,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-13,43.4,23.8,32.4,40.1,16.1,26.7,13.4,45.2,0,0,0,,0,0,16.1,11.1,236.5,1034.5,28.5,9.9,46.5,4.2,3,10,2023-12-13T07:42:25,2023-12-13T16:32:21,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-14,52.4,30.6,40,52.4,23.3,35.5,22.6,49.9,0,0,0,,0,0,20.8,11.1,224,1031.9,9.2,9.7,44.8,3.9,3,10,2023-12-14T07:43:13,2023-12-14T16:32:31,0.06,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-15,43.6,37.6,40.8,42.5,33.4,37.9,30.6,67.1,0.073,100,20.83,rain,0,0,17.2,6.7,83.3,1026,88.9,8.3,12.5,1.1,1,10,2023-12-15T07:43:59,2023-12-15T16:32:44,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-16,40.2,35.2,38,40.2,29.1,34.1,35.7,91.5,0.37,100,45.83,rain,0,0,12.8,8.1,64.7,1016.6,100,3.4,10.3,0.8,1,10,2023-12-16T07:44:42,2023-12-16T16:32:59,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-17,37.6,29.6,34.6,30,15.9,26.6,28.7,79.3,0,0,0,,0,0,39.4,23.2,290.8,1012,87.4,9.2,11.8,1,1,10,2023-12-17T07:45:24,2023-12-17T16:33:17,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-18,27.7,16.2,20.8,19.5,1,10.3,6.2,53.2,0,0,0,snow,0.2,0,43.9,27.4,322,1021.7,12.5,9.8,45.8,4,3,10,2023-12-18T07:46:03,2023-12-18T16:33:38,0.21,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-19,36.8,15.8,29,35.3,8,21.8,16.2,58.9,0,0,0,,0,0,28.5,13.3,176.2,1017.5,37.9,9.9,39.8,3.5,3,10,2023-12-19T07:46:40,2023-12-19T16:34:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-20,41.6,27.6,33.6,35.8,20.8,27.6,21.1,60.8,0,0,0,,0,0,19.7,10.9,85.1,1024.2,20.8,9.9,42,3.6,3,10,2023-12-20T07:47:14,2023-12-20T16:34:26,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-21,38.5,30.7,35.4,32.4,22.6,28.3,26.2,69.2,0,0,0,,0,0,20.8,12.2,121.9,1024.8,73,8.5,28.8,2.5,2,10,2023-12-21T07:47:47,2023-12-21T16:34:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-22,42.1,36.6,39.4,40.9,30.8,35.7,36.1,87.7,0.008,100,8.33,rain,0,0,10.3,7.6,112.3,1019,99.9,3.9,13.8,1.2,1,10,2023-12-22T07:48:17,2023-12-22T16:35:25,0.35,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-23,46.6,39.8,43.6,42.3,36.7,39.6,40.8,90,0,0,0,,0,0,25.3,12.9,144.5,1017.1,99.9,4.3,16.4,1.4,1,10,2023-12-23T07:48:44,2023-12-23T16:35:58,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-24,54.5,46.1,50.5,54.5,40.1,48.4,46.6,86.6,0.31,100,33.33,rain,0,0,31.1,17.5,148.7,1011.6,99.1,6.7,14.8,1.2,1,10,2023-12-24T07:49:09,2023-12-24T16:36:33,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-25,52.9,41.6,47.5,52.9,38.5,46,45.7,93.4,0.788,100,83.33,rain,0,0,32.1,18.7,65.7,1008.6,99.8,4.7,7.1,0.6,1,10,2023-12-25T07:49:32,2023-12-25T16:37:11,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-26,49.9,33.1,37.3,45,27.2,32.7,32.2,81.9,0.275,100,33.33,"rain,snow",0,0,25.3,14.5,152.7,1011.2,100,7.4,10.5,0.8,1,10,2023-12-26T07:49:52,2023-12-26T16:37:50,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-27,37.5,28.5,33,37.5,23.4,30.8,26.2,76.2,0,0,0,,0,0,5.8,5.5,14.7,1018.7,66.4,9.4,25.8,2.3,1,10,2023-12-27T07:50:10,2023-12-27T16:38:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-28,34.7,26.4,31.8,27.5,21.5,25.6,27.8,85.2,0,0,0,,0,0,24.2,14.3,333.8,1019.6,74.3,8.6,16.3,1.4,1,10,2023-12-28T07:50:25,2023-12-28T16:39:17,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-29,40.2,25.8,32,39.5,21,28.4,26.4,80.5,0,0,0,,0,0,12.8,7.4,297.1,1015.1,13.2,9.7,45.1,3.9,3,10,2023-12-29T07:50:37,2023-12-29T16:40:04,0.59,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-30,30.6,25.7,28.2,25.4,15,19.4,24.5,85.9,0.013,100,8.33,snow,0.1,0,26.4,14.7,306.1,1011.5,65.3,7.4,4.6,0.5,0,10,2023-12-30T07:50:47,2023-12-30T16:40:53,0.62,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2023-12-31,29.6,23.6,26.2,19.8,14.2,16.5,19.9,77.1,0.015,100,12.5,"rain,snow",1.2,0.5,28.9,15.3,355.9,1022,99.7,8.2,20.6,1.7,1,10,2023-12-31T07:50:55,2023-12-31T16:41:44,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-01,23.9,21.6,22.9,23.6,11.8,15.1,17.9,81.2,0,0,0,,0,0.3,20.8,10.2,216.8,1025.2,80,9.8,22.1,1.8,1,10,2024-01-01T07:50:59,2024-01-01T16:42:36,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-02,35.6,24.4,30.4,28.4,17.2,23.3,23.9,76.9,0,0,0,,0,0.3,21.9,11.8,277.2,1018.5,66.1,9.9,26.2,2.4,2,10,2024-01-02T07:51:01,2024-01-02T16:43:31,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-03,32.7,25.1,29.9,27.3,16.1,21.8,20.6,68.1,0,0,0,,0,0,18.3,13.4,332.2,1021.4,100,9.9,15.7,1.2,1,10,2024-01-03T07:51:01,2024-01-03T16:44:28,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-04,26.7,22.9,24.5,24.1,16.3,19.3,15,66.5,0,0,0,,0,0,11.4,7.7,261.8,1026.8,100,9.8,13.6,1.1,1,10,2024-01-04T07:50:58,2024-01-04T16:45:27,0.78,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-05,34,26.2,30.5,33.3,17.9,23.8,24.6,78.5,0,0,0,,0,0,17.2,14.6,167.8,1018.1,86.2,7.9,26.2,2.3,1,10,2024-01-05T07:50:53,2024-01-05T16:46:27,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-06,31.5,27.1,30,31.2,21.3,25.4,25,81.8,0.011,100,4.17,"rain,snow",0.1,0,13.9,8.1,183.4,1008.6,92,5.8,11.9,1,1,10,2024-01-06T07:50:44,2024-01-06T16:47:29,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-07,28.9,21.9,24.1,28.9,13.5,18.1,19.4,81.9,0.007,100,4.17,"rain,snow",0.4,0,12.8,10.4,291.8,1014.8,100,9.2,16.4,1.5,1,10,2024-01-07T07:50:34,2024-01-07T16:48:33,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-08,30.5,22.7,27.1,23.8,16,20.9,21.7,79.9,0.02,100,8.33,snow,0.4,0.2,18.3,12.5,87.1,1019.7,99.3,8.5,9.7,0.8,0,10,2024-01-08T07:50:20,2024-01-08T16:49:38,0.91,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-09,30.6,25.8,29.1,23.5,15.9,20,24.2,81.9,0,0,0,"rain,snow",1,0.3,27,15.7,1.4,1003.9,99.7,8,14.8,1.3,1,10,2024-01-09T07:50:04,2024-01-09T16:50:45,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-10,26.3,21.7,24.5,26.2,13.9,18.2,19.6,81.5,0.007,100,4.17,snow,0.3,0.2,11.4,11.1,226.8,999.3,98.5,7.6,22,1.9,1,10,2024-01-10T07:49:46,2024-01-10T16:51:54,0.98,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-11,25.9,7.5,15.7,25.9,-5.7,5.1,7.4,69.2,0,0,0,snow,0.2,0.1,19.7,13.1,287.1,1010.8,66.3,9.2,47.6,4.3,3,10,2024-01-11T07:49:25,2024-01-11T16:53:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-12,13.6,6.4,10,-1.9,-10.5,-5.6,1.9,69.2,0.032,100,16.67,snow,0.9,0.2,30.9,19.4,350.2,1010.6,85.1,7.9,26.7,2.4,1,10,2024-01-12T07:49:01,2024-01-12T16:54:15,0.04,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-13,11.7,-5.4,3.8,-5,-26.3,-15.3,-3.8,69.9,0.007,100,4.17,snow,1.4,0.4,31.1,20,304.2,1012.3,99.6,5.2,32.8,2.8,2,10,2024-01-13T07:48:35,2024-01-13T16:55:27,0.08,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-14,1.1,-8.1,-4.5,-15.6,-28.4,-23,-14,62.7,0,0,0,snow,0.2,0.7,26.1,15.8,284.6,1022.2,72.2,9.4,55,4.7,4,10,2024-01-14T07:48:07,2024-01-14T16:56:41,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-15,3.1,-8.7,-3.6,-14.6,-24.8,-20.2,-12.9,63.9,0,0,0,,0,0.3,35.6,17.4,267.1,1023.7,27.2,9.4,56,4.8,4,10,2024-01-15T07:47:36,2024-01-15T16:57:55,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-16,8,-4.4,1.7,-8.2,-22.6,-15.7,-10.4,56.5,0,0,0,,0,0.3,31.3,18.7,258.8,1014,39.7,9.4,54.8,4.7,3,10,2024-01-16T07:47:03,2024-01-16T16:59:11,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-17,11.6,1.3,6.4,-0.4,-11.8,-5.8,-4.1,61.3,0,0,0,,0,0.3,19.7,11.6,265.8,1011.9,42.9,9.9,58.1,5,4,10,2024-01-17T07:46:27,2024-01-17T17:00:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-18,9.3,1.5,5.5,6.5,-14.3,-6.5,-3.8,65.3,0,0,0,snow,0.1,0.3,20.8,13.1,331.5,1021.7,52.5,9.6,34.3,2.8,2,10,2024-01-18T07:45:49,2024-01-18T17:01:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-19,6.2,-1.4,2.2,-7.4,-15.7,-11.9,-7.2,64.3,0.007,100,4.17,snow,0,0.2,21,12,322.2,1032.1,48,8.7,44.9,4,3,10,2024-01-19T07:45:08,2024-01-19T17:03:05,0.29,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-20,9.7,-5.7,1.7,3,-17,-8.1,-8.1,63.5,0,0,0,,0,0.3,16.1,9.6,238,1037.1,7.2,9.6,60.8,5.1,4,10,2024-01-20T07:44:25,2024-01-20T17:04:25,0.32,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-21,22,1.9,14.1,7.6,-13.9,-1,2.1,58.4,0,0,0,,0,0.1,34.4,19.2,173.5,1023.5,55.1,9.9,58.1,5,5,10,2024-01-21T07:43:40,2024-01-21T17:05:45,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-22,33.6,17.4,26.1,33.4,6.5,20.8,17.3,69.2,0,0,0,,0,0.1,23,8.9,136.6,1018,58.1,9.6,54.2,4.6,4,10,2024-01-22T07:42:53,2024-01-22T17:07:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-23,32.6,29.3,31,28.4,23,25.1,26.5,83.5,0,0,0,,0,0.1,13.9,9.8,104.3,1024.2,99.9,5.5,12.2,1,1,10,2024-01-23T07:42:04,2024-01-23T17:08:28,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-24,35.9,30.8,33.2,34.1,24.3,28,30.8,91,0,0,0,,0,0,13.9,8.5,149.3,1020.2,100,3.4,18.8,1.7,1,10,2024-01-24T07:41:12,2024-01-24T17:09:50,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-25,36.7,33.7,35.2,36.7,29.6,33.8,33.7,94.4,0,0,0,,0,0,6.9,4.4,83.8,1018.8,100,1.4,14.9,1.1,1,10,2024-01-25T07:40:18,2024-01-25T17:11:13,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-26,39.9,34.7,36.7,39.9,30.5,34.6,34.7,92.4,0,0,0,,0,0,6.9,6.5,323.9,1022,100,4.5,22.1,1.9,1,10,2024-01-26T07:39:22,2024-01-26T17:12:37,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-27,36.4,30.3,32.8,33.1,24.6,27.7,29.9,89,0,0,0,,0,0,11.4,8.4,295.2,1024.7,100,6.3,20.1,1.9,1,10,2024-01-27T07:38:24,2024-01-27T17:14:00,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,HPN26,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-28,32.7,29,30.7,32.7,22.7,27,29.1,93.6,0,0,0,,0,0.1,11.4,7,236.2,1023.5,99.9,2.4,23.9,2.1,1,10,2024-01-28T07:37:24,2024-01-28T17:15:25,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-29,47.7,26.5,35.9,43.1,22.8,31.4,30.9,83,0,0,0,,0,0,23.7,15.5,282.3,1016.2,39.8,7.1,64.3,5.5,4,10,2024-01-29T07:36:22,2024-01-29T17:16:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-30,40.5,33.3,37.4,36.3,26.8,31.1,29.9,74.4,0,0,0,,0,0,23,13.1,313.1,1017.2,91,9.8,34.5,2.9,2,10,2024-01-30T07:35:18,2024-01-30T17:18:14,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,HPN26,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-01-31,53.7,30.2,39.6,53.7,23,36,33.5,80.6,0,0,0,,0,0,17.2,9.9,221.6,1015.1,32.9,7.7,106.4,9.1,5,10,2024-01-31T07:34:13,2024-01-31T17:19:39,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,HPN26,KFCM,KLVN,72658014922,KMSP,72660304974,F1349"
"bloomington, mn",2024-02-01,49.2,30.1,38.2,45,26.4,34.2,30.7,76.3,0,0,0,,0,0,21.9,12.4,50.9,1015.3,30.5,7.6,77.3,6.7,5,10,2024-02-01T07:33:05,2024-02-01T17:21:05,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-02,39.3,27.6,31.3,32,21.4,24.1,25.5,79.1,0,0,0,,0,0,18.3,16.4,108,1019.9,33.2,9.9,63.8,5.6,5,10,2024-02-02T07:31:55,2024-02-02T17:22:30,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-03,36.8,28.7,32.8,31.8,22.9,25.8,27.3,80.3,0,0,0,,0,0,16.1,12.7,114.9,1018.5,67.9,8.7,38.4,3.3,2,10,2024-02-03T07:30:44,2024-02-03T17:23:56,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-04,48.8,25.1,34.4,46.3,20.3,31.2,26.4,74.3,0,0,0,,0,0,10.3,6.7,12.8,1020.7,25.2,8.1,80,6.9,4,10,2024-02-04T07:29:31,2024-02-04T17:25:22,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-05,47.5,24.6,35.5,46.5,19.7,34.7,27.1,73.3,0,0,0,,0,0,9.2,5.4,275.3,1022,40.3,7.8,67,5.8,4,10,2024-02-05T07:28:16,2024-02-05T17:26:48,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-06,54.9,28.7,41.1,54.9,22.8,37.3,31.1,69,0,0,0,,0,0,19.5,11.7,173.5,1017.5,33.9,8.9,47.3,4.2,2,10,2024-02-06T07:27:00,2024-02-06T17:28:14,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-07,51.1,39.2,44.7,51.1,33.7,39.3,31.7,60.6,0,0,0,,0,0,36.1,18.2,141.9,1010.6,58.2,9.9,32,2.8,2,10,2024-02-07T07:25:42,2024-02-07T17:29:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-08,51.9,36.6,43.7,51.9,27.2,37,36,74.9,0.205,100,45.83,rain,0,0,41.4,21.4,187.2,997.3,98.9,9.2,37.8,3.2,6,10,2024-02-08T07:24:22,2024-02-08T17:31:05,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72657994963,KLVN,F1349,72658014922,KMSP"
"bloomington, mn",2024-02-09,36.7,26.1,31.4,27.3,14,20.6,22.8,70.4,0,0,0,,0,0,39.1,20.2,275.4,1006.3,100,9.8,26.1,2.3,2,10,2024-02-09T07:23:01,2024-02-09T17:32:31,0,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KLVN,F1349,72658014922,KMSP"
"bloomington, mn",2024-02-10,32.7,26.1,29.2,30.7,13.7,20.2,19.6,67.2,0,0,0,,0,0,28.9,17.6,311.3,1018.4,94,9.9,34.8,2.9,2,10,2024-02-10T07:21:38,2024-02-10T17:33:57,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-11,38.4,27.5,32.7,31.8,19.8,26.1,20.4,61.5,0,0,0,,0,0,21.2,15,245.2,1017.4,51.9,9.9,88.8,7.6,5,10,2024-02-11T07:20:14,2024-02-11T17:35:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-12,41.8,27.6,34.1,35.4,21.9,28.7,23.9,67.2,0,0,0,,0,0,23,12.5,300,1012.9,26.6,9.8,92.3,8.1,5,10,2024-02-12T07:18:48,2024-02-12T17:36:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-13,35.3,28.9,32,35.3,23.2,28.4,19.3,59.4,0,0,0,,0,0,10.3,6.7,32.9,1017.5,93.9,9.9,53.8,4.7,3,10,2024-02-13T07:17:21,2024-02-13T17:38:13,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-14,40.6,29.6,33.6,40.4,20.7,28.7,25.3,72.6,0.265,100,29.17,"rain,snow",3.2,0.9,17.2,9.9,310.9,1018.7,92.3,6.8,40.3,3.5,3,10,2024-02-14T07:15:53,2024-02-14T17:39:38,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-15,28.1,17.2,22.2,17.8,5.2,11.7,14.4,72.2,0.079,100,8.33,snow,4.7,3.7,20.8,13.1,300,1022.4,21.1,9.5,100,8.5,6,10,2024-02-15T07:14:23,2024-02-15T17:41:03,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-16,17.7,8.9,12.4,9.9,-6.7,-1.3,2.5,64.4,0,0,0,,0,3.1,29.9,16.9,309.6,1026.6,18.3,9.9,101.5,8.8,6,10,2024-02-16T07:12:52,2024-02-16T17:42:28,0.25,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-17,27.5,6.3,17.3,16.4,-6.9,4.6,7.2,64.1,0,0,0,,0,2.2,39.6,22.2,248.7,1016.5,29.6,9.9,95.5,8.2,6,10,2024-02-17T07:11:20,2024-02-17T17:43:52,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-18,35.2,21.2,26.9,28.3,11.1,19.6,16.3,65.3,0,0,0,,0,1.1,21.9,15.4,280.2,1012.7,11.5,9.9,110.5,9.7,6,10,2024-02-18T07:09:47,2024-02-18T17:45:16,0.3,Clear,Clear conditions throughout the day.,clear-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-19,38.9,19.5,29.7,33.2,13.1,24.9,19.7,67.7,0,0,0,,0,0.9,31.1,13.4,108.3,1017.4,48.8,9.7,98.1,8.6,6,10,2024-02-19T07:08:13,2024-02-19T17:46:40,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
"bloomington, mn",2024-02-20,43.8,29.6,36.6,39,23.5,32,26.7,67.4,0,0,0,,0,0.2,15,10.3,175.1,1015.3,21.6,9.7,106.3,9.2,6,10,2024-02-20T07:06:37,2024-02-20T17:48:04,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72657994963,KFCM,KLVN,F1349,72658014922,KMSP,72660304974"
